,args,app,clusters,cores,warps,threads,l2cache,l3cache,driver,perf,instrs,cycles,IPC,ibuffer_stalls,scoreboard_stalls,alu_unit_stalls,lsu_unit_stalls,csr_unit_stalls,fpu_unit_stalls,gpu_unit_stalls,loads,stores,branches,icache_reads,icache_read_misses,icache_hit_ratio_perc,dcache_reads,dcache_writes,dcache_read_misses,dcache_read_hit_ratio_perc,dcache_write_misses,dcache_write_hit_ratio_perc,dcache_bank_stalls,dcache_utilization,dcache_mshr_stalls,smem_reads,smem_writes,smem_bank_stalls,smem_utilization,memory_requests,memory_reads,memory_writes,memory_average_latency
126,cora.txt,bfs,1,1,8,4,False,False,simx,True,37767,48181,0.783857,53,6787,0,0,0,0,0,3128,168,8596,,60,99,2786,49,59,97,44,10,3624,43,0,116,108,0,100,167,94,73,19
127,pubmed_diabetes.txt,bfs,1,1,8,4,False,False,simx,True,265244,109052,2.432271,629,41896,0,48,0,0,0,22053,452,60742,,111,99,20102,49,1583,92,44,10,27925,41,22,503,392,0,100,1684,1611,73,16
128,p2p-Gnutella30.txt,bfs,1,1,8,4,False,False,simx,True,489372,158852,3.080679,1074,79813,0,48,0,0,0,40594,583,112225,,109,99,37336,49,3399,90,44,10,50182,42,22,714,523,0,100,3478,3405,73,15
129,CA-HepPh.txt,bfs,1,1,8,4,False,False,simx,True,161527,73454,2.199023,289,20534,0,48,0,0,0,13604,390,36820,,111,99,12257,49,215,98,44,10,17032,41,22,401,330,0,100,316,243,73,26
130,Cit-HepPh.txt,bfs,1,1,8,4,False,False,simx,True,459900,166048,2.769681,903,89212,0,48,0,0,0,38254,566,105382,,113,99,35169,49,7808,77,44,10,46392,43,22,687,506,0,100,7907,7834,73,17
131,Slashdot0811.txt,bfs,1,1,8,4,False,False,simx,True,1028264,342785,2.999735,2288,203111,0,48,0,0,0,85100,902,236060,,111,99,78697,49,10420,86,44,10,105083,42,22,1233,842,0,100,10488,10415,73,15
132,cora.txt,bfs,1,1,8,8,False,False,simx,True,38087,47499,0.801848,53,3753,0,0,0,0,0,3128,167,8632,,50,99,2766,49,55,98,44,10,3220,46,0,107,107,0,100,167,94,73,26
133,pubmed_diabetes.txt,bfs,1,1,8,8,False,False,simx,True,267179,79717,3.351594,389,32054,0,48,0,0,0,22485,644,60906,,113,99,19932,49,600,96,44,10,36918,35,154,645,584,0,100,700,627,73,25
134,p2p-Gnutella30.txt,bfs,1,1,8,8,False,False,simx,True,491264,90400,5.434336,461,127818,0,48,0,0,0,41010,775,112389,,109,99,37030,49,11564,68,44,10,94940,28,6109,816,715,0,100,11661,11588,73,19
135,CA-HepPh.txt,bfs,1,1,8,8,False,False,simx,True,162263,48943,3.315346,62,13445,0,72,0,0,0,13724,435,36888,,87,99,12146,49,220,98,44,10,17592,40,87,407,375,0,100,316,243,73,44
136,Cit-HepPh.txt,bfs,1,1,8,8,False,False,simx,True,461836,117425,3.93303,313,279791,0,48,0,0,0,38686,758,105546,,111,99,34880,49,15722,54,44,10,109493,24,12836,794,698,0,100,15821,15748,73,20
137,Slashdot0811.txt,bfs,1,1,8,8,False,False,simx,True,1030232,189585,5.434143,1482,110839,0,48,0,0,0,85532,1094,236224,,112,99,78051,49,8031,89,44,10,151984,33,2943,1235,1034,0,100,8082,8009,73,18
138,cora.txt,bfs,1,1,8,16,False,False,simx,True,38431,25717,1.494381,38,1996,0,0,0,0,0,3056,118,8671,,46,98,2746,49,55,97,44,10,2344,54,0,50,58,0,100,163,90,73,21
139,pubmed_diabetes.txt,bfs,1,1,8,16,False,False,simx,True,267895,51555,5.196295,67,10743,0,20,0,0,0,22517,640,60978,,77,99,19835,49,341,98,44,10,28403,41,0,604,580,0,100,438,365,73,42
140,p2p-Gnutella30.txt,bfs,1,1,8,16,False,False,simx,True,495047,73209,6.762106,117,151517,0,48,0,0,0,41842,1159,112717,,109,99,36877,49,16233,55,44,10,70487,34,8664,1155,1099,0,100,16330,16257,73,72
141,CA-HepPh.txt,bfs,1,1,8,16,False,False,simx,True,162603,47366,3.432905,53,6598,0,0,0,0,0,13652,384,36928,,59,99,12086,49,212,98,44,10,17592,40,0,332,324,0,100,316,243,73,49
142,Cit-HepPh.txt,bfs,1,1,8,16,False,False,simx,True,465618,73421,6.341755,67,164945,0,48,0,0,0,39518,1142,105874,,111,99,34744,49,16595,52,44,10,49732,41,3113,1138,1082,0,100,16695,16622,73,80
143,Slashdot0811.txt,bfs,1,1,8,16,False,False,simx,True,1034104,139604,7.40741,372,336913,0,48,0,0,0,86396,1478,236552,,111,99,77728,49,34867,55,44,10,191714,28,112562,1524,1418,0,100,34968,34895,73,50
144,cora.txt,bfs,1,1,8,32,False,False,simx,True,39727,25637,1.549596,38,1752,0,0,0,0,0,3056,118,8815,,46,98,2746,49,55,97,44,10,660,80,0,50,58,0,100,163,90,73,23
145,pubmed_diabetes.txt,bfs,1,1,8,32,False,False,simx,True,269183,49901,5.394341,65,6104,0,0,0,0,0,22517,638,61122,,59,99,19795,49,334,98,44,10,25861,43,0,586,578,0,100,438,365,73,43
146,p2p-Gnutella30.txt,bfs,1,1,8,32,False,False,simx,True,496505,76876,6.458518,68,107901,0,20,0,0,0,41906,1156,112861,,77,99,36800,49,16167,56,44,10,50962,41,0,1120,1096,0,100,16263,16190,73,75
147,CA-HepPh.txt,bfs,1,1,8,32,False,False,simx,True,163895,46740,3.506526,53,4296,0,0,0,0,0,13652,383,37072,,50,99,12066,49,208,98,44,10,14056,46,0,323,323,0,100,316,243,73,45
148,Cit-HepPh.txt,bfs,1,1,8,32,False,False,simx,True,466895,75729,6.165339,56,113725,0,20,0,0,0,39518,1138,106018,,77,99,34664,49,16467,52,44,10,49135,41,0,1102,1078,0,100,16563,16490,73,76
149,Slashdot0811.txt,bfs,1,1,8,32,False,False,simx,True,1041671,177657,5.863383,104,753029,0,48,0,0,0,88060,2246,237208,,113,99,77575,49,48024,38,44,10,146951,34,721133,2247,2186,0,100,48123,48050,73,180
150,cora.txt,bfs,1,1,16,2,False,False,simx,True,37867,43330,0.873921,62,6919,0,0,0,0,0,3146,183,8602,,96,99,2846,49,68,97,44,10,1280,69,0,155,123,0,100,167,94,73,20
151,pubmed_diabetes.txt,bfs,1,1,16,2,False,False,simx,True,265262,166452,1.593625,324,16375,0,0,0,0,0,22045,459,60740,,175,99,20446,49,670,96,44,10,9408,68,0,629,399,0,100,756,683,73,21
152,p2p-Gnutella30.txt,bfs,1,1,16,2,False,False,simx,True,489418,299418,1.634564,940,49603,0,0,0,0,0,40594,591,112223,,174,99,37972,49,3567,90,44,10,17742,68,0,926,531,0,100,3653,3580,73,15
153,CA-HepPh.txt,bfs,1,1,16,2,False,False,simx,True,161551,114847,1.406663,279,10075,0,0,0,0,0,13596,398,36818,,176,99,12485,49,227,98,44,10,5729,68,0,493,338,0,100,316,243,73,23
154,Cit-HepPh.txt,bfs,1,1,16,2,False,False,simx,True,459924,296726,1.549996,856,47327,0,0,0,0,0,38246,574,105380,,176,99,35771,49,3710,89,44,10,16654,68,0,889,514,0,100,3798,3725,73,15
155,Slashdot0811.txt,bfs,1,1,16,2,False,False,simx,True,1028288,639900,1.606951,2042,107222,0,0,0,0,0,85092,910,236058,,176,99,80013,49,7697,90,44,10,36948,68,0,1645,850,0,100,7753,7680,73,16
156,cora.txt,bfs,1,1,16,4,False,False,simx,True,38103,48559,0.784674,53,6893,0,0,0,0,0,3128,168,8628,,67,99,2786,49,59,97,44,10,3624,43,0,116,108,0,100,167,94,73,26
157,pubmed_diabetes.txt,bfs,1,1,16,4,False,False,simx,True,267179,102027,2.618709,304,23898,0,0,0,0,0,22469,652,60902,,176,99,20126,49,1228,93,44,10,28299,41,0,727,592,0,100,1326,1253,73,16
158,p2p-Gnutella30.txt,bfs,1,1,16,4,False,False,simx,True,491308,147884,3.322253,1244,82989,0,0,0,0,0,41010,783,112385,,174,99,37360,49,7148,80,44,10,51273,42,0,938,723,0,100,7245,7172,73,15
159,CA-HepPh.txt,bfs,1,1,16,4,False,False,simx,True,162447,74162,2.190434,381,17875,0,0,0,0,0,13760,465,36900,,143,99,12266,49,215,98,44,10,17112,41,0,485,405,0,100,316,243,73,26
160,Cit-HepPh.txt,bfs,1,1,16,4,False,False,simx,True,461836,157099,2.939777,1090,77678,0,0,0,0,0,38670,766,105542,,170,99,35193,49,8312,76,44,10,48135,42,0,911,706,0,100,8409,8336,73,17
161,Slashdot0811.txt,bfs,1,1,16,4,False,False,simx,True,1030232,330549,3.11673,1763,70438,0,0,0,0,0,85516,1102,236220,,172,99,78721,49,4295,94,44,10,109306,41,0,1457,1042,0,100,4349,4276,73,17
162,cora.txt,bfs,1,1,16,8,False,False,simx,True,38743,47466,0.816226,53,3465,0,0,0,0,0,3128,167,8696,,57,99,2766,49,55,98,44,10,3220,46,0,107,107,0,100,167,94,73,21
163,pubmed_diabetes.txt,bfs,1,1,16,8,False,False,simx,True,268219,70791,3.788886,296,17270,0,0,0,0,0,22589,693,61002,,126,99,19935,49,621,96,44,10,27271,42,6,697,633,0,100,724,651,73,31
164,p2p-Gnutella30.txt,bfs,1,1,16,8,False,False,simx,True,495087,79010,6.266131,922,121145,0,0,0,0,0,41842,1167,112709,,167,99,37054,49,12420,66,44,10,68324,35,1336,1232,1107,0,100,12514,12441,73,38
165,CA-HepPh.txt,bfs,1,1,16,8,False,False,simx,True,162919,48877,3.333245,62,12580,0,0,0,0,0,13724,435,36952,,94,99,12146,49,221,98,44,10,17592,40,0,407,375,0,100,316,243,73,37
166,Cit-HepPh.txt,bfs,1,1,16,8,False,False,simx,True,465658,90772,5.129974,615,92637,0,0,0,0,0,39518,1150,105866,,170,99,34904,49,12182,65,44,10,49058,41,725,1210,1090,0,100,12278,12205,73,46
167,Slashdot0811.txt,bfs,1,1,16,8,False,False,simx,True,1034056,180393,5.73224,1570,242681,0,0,0,0,0,86364,1486,236544,,176,99,78075,49,19451,75,44,10,180478,30,2410,1651,1426,0,100,19526,19453,73,19
168,cora.txt,bfs,1,1,16,16,False,False,simx,True,39727,25813,1.539031,38,1996,0,0,0,0,0,3056,118,8799,,53,98,2746,49,55,97,44,10,2344,54,0,50,58,0,100,163,90,73,23
169,pubmed_diabetes.txt,bfs,1,1,16,16,False,False,simx,True,269191,51762,5.200552,67,11123,0,0,0,0,0,22517,640,61106,,85,99,19835,49,341,98,44,10,28403,41,0,604,580,0,100,438,365,73,75
170,p2p-Gnutella30.txt,bfs,1,1,16,16,False,False,simx,True,497111,61619,8.067495,57,240296,0,0,0,0,0,42050,1256,112909,,124,99,36880,49,19807,46,44,10,54518,40,82,1255,1196,0,100,19912,19839,73,107
171,CA-HepPh.txt,bfs,1,1,16,16,False,False,simx,True,163899,47461,3.453341,63,6269,0,0,0,0,0,13652,384,37056,,66,99,12086,49,213,98,44,10,17592,40,0,332,324,0,100,316,243,73,35
172,Cit-HepPh.txt,bfs,1,1,16,16,False,False,simx,True,466911,72838,6.410266,63,161074,0,0,0,0,0,39518,1142,106002,,118,99,34744,49,16240,53,44,10,49749,41,0,1138,1082,0,100,16341,16268,73,79
173,Slashdot0811.txt,bfs,1,1,16,16,False,False,simx,True,1041703,164961,6.314844,634,1104455,0,0,0,0,0,88060,2254,237192,,183,99,77752,49,44067,43,44,10,144973,34,245406,2324,2194,0,100,44161,44088,73,202
174,cora.txt,bfs,1,1,16,32,False,False,simx,True,42303,25684,1.647057,38,1744,0,0,0,0,0,3056,118,9071,,53,98,2746,49,55,97,44,10,660,80,0,50,58,0,100,163,90,73,23
175,pubmed_diabetes.txt,bfs,1,1,16,32,False,False,simx,True,271759,50169,5.416871,65,6275,0,0,0,0,0,22517,638,61378,,66,99,19795,49,334,98,44,10,25861,43,0,586,578,0,100,438,365,73,47
176,p2p-Gnutella30.txt,bfs,1,1,16,32,False,False,simx,True,499081,77450,6.443912,68,109837,0,0,0,0,0,41906,1156,113117,,84,99,36800,49,16596,54,44,10,51018,41,0,1120,1096,0,100,16692,16619,73,76
177,CA-HepPh.txt,bfs,1,1,16,32,False,False,simx,True,166471,46784,3.558289,53,4119,0,0,0,0,0,13652,383,37328,,57,99,12066,49,208,98,44,10,14056,46,0,323,323,0,100,316,243,73,39
178,Cit-HepPh.txt,bfs,1,1,16,32,False,False,simx,True,469471,75353,6.230289,56,111515,0,0,0,0,0,39518,1138,106274,,84,99,34664,49,16736,51,44,10,49152,41,0,1102,1078,0,100,16832,16759,73,78
179,Slashdot0811.txt,bfs,1,1,16,32,False,False,simx,True,1045783,158058,6.616451,60,857140,0,0,0,0,0,88476,2439,237592,,126,99,77578,49,44612,42,44,10,111789,40,418,2443,2379,0,100,44714,44641,73,377
180,cora.txt,bfs,1,1,32,2,False,False,simx,True,38219,43376,0.881109,62,6919,0,0,0,0,0,3146,183,8634,,98,99,2846,49,68,97,44,10,1280,69,0,155,123,0,100,167,94,73,18
181,pubmed_diabetes.txt,bfs,1,1,32,2,False,False,simx,True,267245,148911,1.794663,130,10368,0,0,0,0,0,22461,667,60900,,178,99,20494,49,394,98,44,10,9123,69,0,885,607,0,100,456,383,73,20
182,p2p-Gnutella30.txt,bfs,1,1,32,2,False,False,simx,True,491402,276667,1.77615,972,55964,0,0,0,0,0,41010,799,112383,,154,99,38020,49,10479,72,44,10,17843,68,0,1182,739,0,100,10562,10489,73,17
183,CA-HepPh.txt,bfs,1,1,32,2,False,False,simx,True,162599,112844,1.440918,95,8050,0,0,0,0,0,13778,489,36906,,216,99,12506,49,222,98,44,10,5745,68,0,605,429,0,100,316,243,73,24
184,Cit-HepPh.txt,bfs,1,1,32,2,False,False,simx,True,461908,276842,1.66849,239,28921,0,0,0,0,0,38662,782,105540,,156,99,35819,49,2262,93,44,10,16462,68,0,1145,722,0,100,2339,2266,73,20
185,Slashdot0811.txt,bfs,1,1,32,2,False,False,simx,True,1030304,579704,1.777293,394,27980,0,0,0,0,0,85508,1118,236218,,148,99,80061,49,4041,94,44,10,36713,68,0,1901,1058,0,100,4081,4008,73,17
186,cora.txt,bfs,1,1,32,4,False,False,simx,True,38775,48628,0.79738,53,6787,0,0,0,0,0,3128,168,8692,,69,99,2786,49,59,97,44,10,3624,43,0,116,108,0,100,167,94,73,21
187,pubmed_diabetes.txt,bfs,1,1,32,4,False,False,simx,True,268435,105126,2.55346,188,12847,0,0,0,0,0,22625,727,61014,,189,99,20135,49,518,97,44,10,28422,41,0,811,667,0,100,613,540,73,19
188,p2p-Gnutella30.txt,bfs,1,1,32,4,False,False,simx,True,495179,138890,3.56526,725,73068,0,0,0,0,0,41842,1183,112705,,153,99,37408,49,7689,79,44,10,50970,42,0,1386,1123,0,100,7769,7696,73,19
189,CA-HepPh.txt,bfs,1,1,32,4,False,False,simx,True,163119,74324,2.194702,377,17304,0,0,0,0,0,13760,465,36964,,141,99,12266,49,215,98,44,10,16954,42,0,485,405,0,100,316,243,73,29
190,Cit-HepPh.txt,bfs,1,1,32,4,False,False,simx,True,465707,148313,3.140028,631,63310,0,0,0,0,0,39502,1166,105862,,173,99,35241,49,7485,78,44,10,48184,42,0,1359,1106,0,100,7570,7497,73,19
191,Slashdot0811.txt,bfs,1,1,32,4,False,False,simx,True,1034104,308092,3.356478,2195,166639,0,0,0,0,0,86348,1502,236540,,176,99,78769,49,30797,60,44,10,107099,42,0,1905,1442,0,100,30872,30799,73,19
192,cora.txt,bfs,1,1,32,8,False,False,simx,True,40055,47478,0.843654,53,3445,0,0,0,0,0,3128,167,8824,,59,99,2766,49,55,98,44,10,3220,46,0,107,107,0,100,167,94,73,19
193,pubmed_diabetes.txt,bfs,1,1,32,8,False,False,simx,True,269531,71269,3.781883,291,18261,0,0,0,0,0,22589,693,61130,,128,99,19935,49,637,96,44,10,28032,41,0,697,633,0,100,740,667,73,31
194,p2p-Gnutella30.txt,bfs,1,1,32,8,False,False,simx,True,497171,78817,6.307916,621,117910,0,0,0,0,0,42050,1265,112901,,179,99,37060,49,14845,59,44,10,52713,41,0,1336,1205,0,100,14943,14870,73,58
195,CA-HepPh.txt,bfs,1,1,32,8,False,False,simx,True,164231,49036,3.349192,62,12588,0,0,0,0,0,13724,435,37080,,96,99,12146,49,221,98,44,10,17592,40,0,407,375,0,100,316,243,73,37
196,Cit-HepPh.txt,bfs,1,1,32,8,False,False,simx,True,466967,91005,5.131224,574,86412,0,0,0,0,0,39518,1150,105994,,187,99,34904,49,11760,66,44,10,49048,41,0,1210,1090,0,100,11856,11783,73,45
197,Slashdot0811.txt,bfs,1,1,32,8,False,False,simx,True,1041703,179904,5.790327,3142,1081294,0,0,0,0,0,88028,2270,237184,,163,99,78123,49,48082,38,44,10,150525,34,24542,2483,2210,0,100,48163,48090,73,110
198,cora.txt,bfs,1,1,32,16,False,False,simx,True,42319,26181,1.616401,38,1996,0,0,0,0,0,3056,118,9055,,55,98,2746,49,55,97,44,10,2344,54,0,50,58,0,100,163,90,73,23
199,pubmed_diabetes.txt,bfs,1,1,32,16,False,False,simx,True,271783,51902,5.236465,67,10916,0,0,0,0,0,22517,640,61362,,86,99,19835,49,341,98,44,10,28403,41,0,604,580,0,100,438,365,73,43
200,p2p-Gnutella30.txt,bfs,1,1,32,16,False,False,simx,True,499703,61392,8.139545,62,232967,0,0,0,0,0,42050,1256,113165,,126,99,36880,49,19451,47,44,10,54430,40,0,1255,1196,0,100,19556,19483,73,107
201,CA-HepPh.txt,bfs,1,1,32,16,False,False,simx,True,166491,47941,3.472831,53,6532,0,0,0,0,0,13652,384,37312,,68,99,12086,49,212,98,44,10,17592,40,0,332,324,0,100,316,243,73,54
202,Cit-HepPh.txt,bfs,1,1,32,16,False,False,simx,True,469503,73686,6.371672,64,165079,0,0,0,0,0,39518,1142,106258,,135,99,34744,49,16668,52,44,10,49844,41,0,1138,1082,0,100,16769,16696,73,79
203,Slashdot0811.txt,bfs,1,1,32,16,False,False,simx,True,1045835,146230,7.151987,62,1186563,0,0,0,0,0,88476,2448,237576,,181,99,77758,49,40621,47,44,10,113783,40,36,2524,2388,0,100,40716,40643,73,348
204,cora.txt,bfs,1,1,32,32,False,False,simx,True,47455,25844,1.83621,38,1828,0,0,0,0,0,3056,118,9583,,55,98,2746,49,55,97,44,10,660,80,0,50,58,0,100,163,90,73,32
205,pubmed_diabetes.txt,bfs,1,1,32,32,False,False,simx,True,276911,50196,5.516595,65,6104,0,0,0,0,0,22517,638,61890,,68,99,19795,49,334,98,44,10,25861,43,0,586,578,0,100,438,365,73,43
206,p2p-Gnutella30.txt,bfs,1,1,32,32,False,False,simx,True,504233,77422,6.512787,68,108601,0,0,0,0,0,41906,1156,113629,,86,99,36800,49,16457,55,44,10,50966,41,0,1120,1096,0,100,16553,16480,73,73
207,CA-HepPh.txt,bfs,1,1,32,32,False,False,simx,True,171623,46862,3.662306,53,4123,0,0,0,0,0,13652,383,37840,,59,99,12066,49,208,98,44,10,14056,46,0,323,323,0,100,316,243,73,38
208,Cit-HepPh.txt,bfs,1,1,32,32,False,False,simx,True,474623,75669,6.272357,56,111658,0,0,0,0,0,39518,1138,106786,,86,99,34664,49,16236,53,44,10,49152,41,0,1102,1078,0,100,16332,16259,73,76
209,Slashdot0811.txt,bfs,1,1,32,32,False,False,simx,True,1050935,166060,6.328646,59,937590,0,0,0,0,0,88476,2439,238104,,128,99,77578,49,46967,39,44,10,112070,40,0,2443,2379,0,100,47070,46997,73,405
210,cora.txt,bfs,1,2,1,2,False,False,simx,True,37567,67496,0.556581,154,8400,0,109,0,0,0,3099,235,8608,,82,99,2849,97,60,97,88,9,1172,71,0,126,116,0,100,285,140,145,21
211,pubmed_diabetes.txt,bfs,1,2,1,2,False,False,simx,True,265363,422789,0.627649,1102,58242,0,315,0,0,0,21971,370,60909,,84,99,20690,97,333,98,88,9,9728,68,0,431,251,0,100,558,413,145,23
212,p2p-Gnutella30.txt,bfs,1,2,1,2,False,False,simx,True,487975,760875,0.641334,2056,105450,0,490,0,0,0,40261,500,112141,,80,99,37942,97,603,98,88,9,18250,67,0,721,381,0,100,822,677,145,23
213,CA-HepPh.txt,bfs,1,2,1,2,False,False,simx,True,160111,255564,0.626501,667,35360,0,276,0,0,0,13263,307,36736,,82,99,12455,97,211,98,88,9,5864,68,0,288,188,0,100,434,289,145,24
214,Cit-HepPh.txt,bfs,1,2,1,2,False,False,simx,True,458491,716734,0.639695,1905,99761,0,379,0,0,0,37913,483,105298,,82,99,35741,97,569,98,88,9,17138,67,0,684,364,0,100,790,645,145,23
215,Slashdot0811.txt,bfs,1,2,1,2,False,False,simx,True,1026847,1600397,0.64162,4269,222075,0,827,0,0,0,84759,819,235976,,82,99,79983,97,1246,98,88,9,38448,67,0,1440,700,0,100,1463,1318,145,24
216,cora.txt,bfs,1,2,1,4,False,False,simx,True,38481,45659,0.842791,90,6907,0,114,0,0,0,3267,260,8740,,84,99,2926,97,57,98,88,9,3328,47,391,141,141,0,100,284,139,145,19
217,pubmed_diabetes.txt,bfs,1,2,1,4,False,False,simx,True,265651,219081,1.21257,542,41513,0,273,0,0,0,22039,394,60933,,84,99,20350,97,325,98,88,9,29184,41,4479,355,275,0,100,550,405,145,21
218,p2p-Gnutella30.txt,bfs,1,2,1,4,False,False,simx,True,488215,394890,1.236332,1040,76780,0,430,0,0,0,40313,524,112165,,80,99,37330,97,603,98,88,9,54750,40,9422,565,405,0,100,822,677,145,24
219,CA-HepPh.txt,bfs,1,2,1,4,False,False,simx,True,160375,133143,1.204532,345,25343,0,264,0,0,0,13323,331,36760,,82,99,12251,97,211,98,88,9,17592,41,3021,252,212,0,100,434,289,145,21
220,Cit-HepPh.txt,bfs,1,2,1,4,False,False,simx,True,458755,370822,1.23713,957,71957,0,427,0,0,0,37973,507,105322,,82,99,35163,97,569,98,88,9,51414,40,8369,538,388,0,100,790,645,145,23
221,Slashdot0811.txt,bfs,1,2,1,4,False,False,simx,True,1027111,827869,1.240669,2141,160933,0,751,0,0,0,84819,843,236000,,82,99,78691,97,1246,98,88,9,115344,40,18951,1084,724,0,100,1463,1318,145,24
222,cora.txt,bfs,1,2,1,8,False,False,simx,True,37860,47398,0.798768,40,3769,0,95,0,0,0,3159,246,8642,,70,99,2778,96,58,97,88,8,3220,47,480,126,128,0,100,271,127,144,22
223,pubmed_diabetes.txt,bfs,1,2,1,8,False,False,simx,True,266227,115953,2.295991,262,30537,0,261,0,0,0,22175,442,60981,,84,99,20180,97,309,98,88,9,61952,24,8845,353,323,0,100,534,389,145,17
224,p2p-Gnutella30.txt,bfs,1,2,1,8,False,False,simx,True,488695,200302,2.439791,536,38749,0,412,0,0,0,40417,572,112213,,80,99,37024,97,603,98,88,9,54750,40,9630,523,453,0,100,822,677,145,23
225,CA-HepPh.txt,bfs,1,2,1,8,False,False,simx,True,160903,70431,2.284548,169,15479,0,282,0,0,0,13443,379,36808,,82,99,12149,97,211,98,88,9,25784,32,3840,270,260,0,100,434,289,145,21
226,Cit-HepPh.txt,bfs,1,2,1,8,False,False,simx,True,459411,206872,2.22075,570,56163,0,650,0,0,0,38116,560,105394,,85,99,34914,98,554,98,88,10,115456,23,18891,510,440,0,100,779,633,146,19
227,Slashdot0811.txt,bfs,1,2,1,8,False,False,simx,True,1027639,435915,2.35743,1088,102541,0,751,0,0,0,84939,891,236048,,82,99,78045,97,1246,98,88,9,189072,29,31328,942,772,0,100,1463,1318,145,21
228,cora.txt,bfs,1,2,1,16,False,False,simx,True,37728,25768,1.464142,25,2224,0,95,0,0,0,3087,197,8641,,65,98,2758,96,58,97,88,8,2344,54,566,69,79,0,100,266,122,144,30
229,pubmed_diabetes.txt,bfs,1,2,1,16,False,False,simx,True,267187,70281,3.801696,146,16906,0,175,0,0,0,22383,538,61077,,84,99,20112,97,311,98,88,9,58880,25,13247,429,419,0,100,536,391,145,22
230,p2p-Gnutella30.txt,bfs,1,2,1,16,False,False,simx,True,490989,125358,3.916695,268,49246,0,338,0,0,0,40880,674,112501,,85,99,37082,98,575,98,88,10,247808,13,42350,584,554,0,100,800,654,146,18
231,CA-HepPh.txt,bfs,1,2,1,16,False,False,simx,True,162143,46280,3.503522,104,7940,0,197,0,0,0,13716,480,36938,,85,99,12148,98,184,98,88,10,14080,46,2598,360,360,0,100,411,265,146,27
232,Cit-HepPh.txt,bfs,1,2,1,16,False,False,simx,True,460371,125015,3.682526,266,47793,0,402,0,0,0,38324,656,105490,,85,99,34778,98,554,98,88,10,245760,12,39325,566,536,0,100,779,633,146,17
233,Slashdot0811.txt,bfs,1,2,1,16,False,False,simx,True,1029949,219403,4.694325,600,42398,0,762,0,0,0,85387,988,236352,,84,99,77950,97,1249,98,88,9,112384,40,19841,949,869,0,100,1468,1323,145,23
234,cora.txt,bfs,1,2,1,32,False,False,simx,True,38080,25351,1.50211,25,1853,0,95,0,0,0,3087,197,8705,,65,98,2758,96,58,97,88,8,660,81,0,69,79,0,100,266,122,144,24
235,pubmed_diabetes.txt,bfs,1,2,1,32,False,False,simx,True,269103,46109,5.836236,104,7377,0,1132,0,0,0,22799,730,61269,,84,99,20078,97,311,98,88,9,24576,45,7452,611,611,0,100,536,391,145,41
236,p2p-Gnutella30.txt,bfs,1,2,1,32,False,False,simx,True,492871,70100,7.03097,156,16479,0,341,0,0,0,41287,862,112683,,84,99,37008,97,574,98,88,9,114688,24,24538,753,743,0,100,797,652,145,24
237,CA-HepPh.txt,bfs,1,2,1,32,False,False,simx,True,162252,46508,3.48869,40,4333,0,154,0,0,0,13683,462,36962,,70,99,12078,96,209,98,88,8,14056,46,3072,342,344,0,100,420,276,144,31
238,Cit-HepPh.txt,bfs,1,2,1,32,False,False,simx,True,462291,70253,6.580374,150,16608,0,318,0,0,0,38740,848,105682,,85,99,34710,98,556,98,88,10,114688,23,26456,738,728,0,100,781,635,146,29
239,Slashdot0811.txt,bfs,1,2,1,32,False,False,simx,True,1032291,316284,3.26381,286,430836,0,480,0,0,0,85940,1184,236554,,85,99,77786,98,65755,15,88,10,503296,13,4536407,1094,1064,0,100,65980,65834,146,15
240,cora.txt,bfs,1,2,1,64,False,False,simx,True,8456599133855932442,-4995072469926809587,0.628665,8456599133855932442,8456599133855932442,8456599133855932442,8456599133855932442,8456599133855932442,8456599133855932442,8456599133855932442,8456599133855932442,8456599133855932442,8456599133855932442,,8456599133855932442,0,8456599133855932442,8456599133855932442,8456599133855932442,0,8456599133855932442,0,8456599133855932442,244,8456599133855932442,8456599133855932442,8456599133855932442,8456599133855932442,244,-1533545805997686732,8456599133855932442,8456599133855932442,1
241,pubmed_diabetes.txt,bfs,1,2,1,64,False,False,simx,True,8456599133855932442,-4995072469926809587,0.628665,8456599133855932442,8456599133855932442,8456599133855932442,8456599133855932442,8456599133855932442,8456599133855932442,8456599133855932442,8456599133855932442,8456599133855932442,8456599133855932442,,8456599133855932442,0,8456599133855932442,8456599133855932442,8456599133855932442,0,8456599133855932442,0,8456599133855932442,244,8456599133855932442,8456599133855932442,8456599133855932442,8456599133855932442,244,-1533545805997686732,8456599133855932442,8456599133855932442,1
